,Song Name,Mean Streams,Total Streams,Stream Count,Mean Duration,Total Duration,First Quarter,Last Quarter
23004,McFly,235908.0,2359080,10,144014.0,1440140,2019Q4,2019Q4
23005,Mcdonalds,129812.0,649060,5,127058.0,635290,2021Q4,2021Q4
23006,Mcgregor,112140.32,8410524,75,283232.0,21242400,2021Q4,2021Q4
23007,Mcha L'amour,5876.944444444444,423140,72,195657.0,14087304,2019Q3,2020Q1
23008,Mchat Liyem,7720.583333333333,277941,36,239394.0,8618184,2020Q4,2020Q3
23009,Mcntm - Remix,254343.0,4578174,18,233776.0,4207968,2019Q4,2020Q1
23010,Mds,1292850.4054054054,47835465,37,125142.0,4630254,2021Q3,2021Q1
23011,Me,59039.0,236156,4,173266.0,693064,2021Q1,2021Q1
23012,Me & My Girls,6130.333333333333,36782,6,210506.0,1263036,2015Q4,2016Q1
23013,Me & The Rhythm,126626.40018066847,140175425,1107,213426.0,236262582,2015Q4,2016Q1
23014,Me & You (feat. IRO),258389.07692307694,6718116,26,327272.0,8509072,2017Q4,2016Q4
23015,Me & You Together Song,422281.0,1689124,4,209500.0,838000,2020Q1,2020Q1
23016,Me & You ◑,21176.5,338824,16,243600.0,3897600,2018Q3,2018Q3
23017,Me Acostumbre (feat. Bad Bunny),38545.89563365282,36194596,939,263288.0,247227432,2017Q4,2017Q4
23018,Me Acostumbre (feat. Bryan Alvez),13067.833333333334,78407,6,175914.0,1055484,2015Q1,2015Q1
23019,Me Agarra So' No Uhm!,8053.571428571428,56375,7,220909.0,1546363,2015Q1,2015Q3
23020,Me Agarra Só No Uhm,7787.764705882353,132392,17,220909.0,3755453,2015Q3,2015Q4
23021,Me Ama - Ao Vivo,827745.0,2483235,3,133726.0,401178,2021Q4,2021Q4
23022,Me Ama Me Odia,45672.45993031359,65539980,1435,325291.3804878049,466793131,2016Q4,2016Q4
23023,Me Ame Mais,1001741.074074074,27047009,27,229857.0,6206139,2021Q4,2021Q4
23024,Me And My Broken Heart,58827.48275862069,6823988,116,193975.0,22501100,2015Q1,2015Q1
23025,Me Arrepiento,3766.0,60256,16,180424.0,2886784,2019Q3,2019Q4
23026,Me Compre Un Panamera (feat. Black Jonas Point),5817.666666666667,69812,12,187246.0,2246952,2016Q4,2016Q4
23027,Me Contagie,37229.732484076434,5845068,157,360790.3885350319,56644091,2016Q4,2016Q4
23028,Me Curare (Remix) [feat. Maluma],42956.36440677966,10137702,236,214193.0,50549548,2015Q4,2016Q1
23029,Me Dediqué a Perderte,116371.4294770206,293721488,2524,231773.0,584995052,2018Q4,2016Q4
23030,Me Dejé Llevar,280537.0,1402685,5,181453.0,907265,2017Q4,2017Q4
23031,Me Descontrola,68413.49504950496,6909763,101,226748.0,22901548,2017Q3,2017Q4
23032,Me Desculpa Jay Z,1360827.5652173914,31299034,23,212436.0,4886028,2018Q4,2018Q4
23033,Me Dijeron,246488.71441774492,266700789,1082,170133.0,184083906,2018Q4,2018Q4
23034,Me Dijeron De Pequeño,246678.25,1973426,8,325392.0,2603136,2018Q4,2018Q4
23035,Me Domina (feat. Carlão),36575.5,1024114,28,187714.0,5255992,2020Q4,2020Q3
23036,Me Emborrachare - Bachata Radio Edit,9949.0,1173982,118,239372.0,28245896,2018Q4,2017Q4
23037,Me Enamore,179324.125,1434593,8,212754.0,1702032,2021Q1,2020Q3
23038,Me Enamore (Feeling of Love),67184.0,67184,1,219692.0,219692,2015Q1,2015Q1
23039,Me Enamoré,162830.77624521073,212494163,1305,223470.6459770115,291629193,2021Q4,2017Q4
23040,Me Encanta,26495.352941176472,1351263,51,211896.0,10806696,2021Q4,2021Q4
23041,Me Encanta(s),258278.57142857142,3615900,14,155787.0,2181018,2021Q4,2021Q4
23042,Me Enseñaste,2660.0,7980,3,281800.0,845400,2015Q3,2015Q3
23043,Me Enseñaste (Remix),274877.38333333336,16492643,60,240362.0,14421720,2021Q3,2021Q4
23044,Me Equivocaré,452942.9135802469,36688376,81,152722.0,12370482,2019Q4,2020Q3
23045,Me Espera,254842.81818181818,11213084,44,230560.0,10144640,2016Q4,2016Q4
23046,Me Estas Volviendo Loco,28345.064516129034,3514788,124,168066.0,20840184,2021Q3,2020Q3
23047,Me Estoy Enamorando,43161.0,517932,12,206760.0,2481120,2015Q4,2016Q1
23048,Me Está Gustando,268947.27777777775,9682102,36,180146.0,6485256,2016Q4,2016Q4
23049,Me Extraña,16728.0,50184,3,234520.0,703560,2021Q3,2021Q3
23050,Me Fije,116277.568,87208176,750,202320.0,151740000,2021Q3,2021Q4
23051,Me Frontió,105109.5390070922,14820445,141,211428.0,29811348,2018Q4,2018Q4
23052,Me Gusta,185469.93794506614,182316949,983,246155.26042726348,241970621,2018Q4,2016Q4
23053,Me Gusta (Radio Edit),108589.625,3474868,32,220844.0,7067008,2016Q4,2016Q4
23054,Me Gusta (with Cardi B & Myke Towers),714124.8540925267,401338168,562,180788.0,101602856,2020Q4,2020Q3
23055,Me Gusta Lo Simple,245353.7,9814148,40,196626.0,7865040,2019Q4,2020Q1
23056,Me Gusta Todo De Ti,158213.54285714286,5537474,35,248680.0,8703800,2015Q1,2016Q3
23057,Me Gusta Tu Vieja,77041.33333333333,231124,3,187880.0,563640,2015Q1,2015Q1
23058,Me Gusta el Vino,185569.29411764705,3154678,17,236066.0,4013122,2019Q3,2020Q3
23059,Me Gustaría,26296.66304347826,2419293,92,219705.0,20212860,2018Q4,2019Q4
23060,Me Gustas,38033.720588235294,2586293,68,209448.83823529413,14242521,2021Q4,2017Q4
23061,Me Gustas Mucho,222686.8260869565,5121797,23,199933.0,4598459,2021Q4,2021Q4
23062,Me Gustas Natural,153013.0625,7344627,48,170078.0,8163744,2021Q4,2021Q4
23063,Me Hace Falta,14170.052631578947,538462,38,194359.42105263157,7385658,2018Q3,2016Q4
23064,Me Hace Tanto Bien,378704.0,6816672,18,188893.0,3400074,2018Q4,2018Q4
23065,Me Haces Falta,153114.93793103448,22201666,145,199696.12413793104,28955938,2018Q4,2016Q4
23066,Me Has Dejado,277004.9459459459,10249183,37,242285.0,8964545,2021Q3,2021Q4
23067,Me Hubieras Dicho,63318.48888888889,11397328,180,211240.60555555555,38023309,2019Q3,2020Q3
23068,Me Ignoras,13927.534772182255,5807782,417,208546.0,86963682,2015Q4,2016Q1
23069,Me Ilusione,28717.696335078534,5485080,191,300786.0,57450126,2019Q4,2020Q3
23070,Me Käymme Joulun Viettohon,36975.0,147900,4,201920.0,807680,2015Q4,2015Q4
23071,Me La Avente,489440.8465703971,271150229,554,155802.0,86314308,2019Q3,2020Q3
23072,Me Leva Contigo,29808.81081081081,1102926,37,258403.0,9560911,2019Q4,2020Q1
23073,Me Llamas,69517.34714167357,83907438,1207,199453.8268434134,240740769,2016Q4,2016Q4
23074,Me Llueven,7500.517241379311,217515,29,165994.0,4813826,2017Q4,2018Q3
23075,Me Llueven 3.0,6402.0,19206,3,290012.0,870036,2017Q3,2017Q3
23076,Me Marcharé (feat. Wisin),12924.505882352942,3295749,255,243037.0,61974435,2015Q4,2016Q1
23077,Me Mata,53780.41923436041,57598829,1071,412631.0,441927801,2018Q4,2017Q4
23078,Me Matas,38136.83419689119,7360409,193,236486.0,45641798,2015Q4,2016Q1
23079,Me Maten - Live at NPR's Tiny Desk,281725.0,845175,3,242496.0,727488,2021Q3,2021Q3
23080,Me Mató (feat. Faster),18922.260355029586,3197862,169,200186.0,33831434,2019Q3,2020Q3
23081,Me Metí En El Ruedo,883802.0,31816872,36,174863.0,6295068,2021Q4,2021Q4
23082,Me Muero,368858.59523809527,30984122,84,196040.0,16467360,2018Q4,2018Q4
23083,Me Muero de Amor - En Vivo,222979.72727272726,4905554,22,208619.0,4589618,2019Q3,2020Q1
23084,Me Namora - Ao Vivo,76792.0,307168,4,196493.0,785972,2015Q4,2015Q4
23085,Me Negaram Amor,490023.25,19600930,40,288000.0,11520000,2018Q4,2018Q4
23086,Me Niego (feat. Ozuna & Wisin),299323.4772563177,414563016,1385,221653.0,306989405,2018Q4,2018Q4
23087,Me Ollaan Runo,49127.26315789474,2800254,57,222959.0,12708663,2018Q4,2018Q4
23088,Me Olvidé,12812.047619047618,538106,42,157414.0,6611388,2020Q4,2020Q3
23089,Me Olvidé De Los 2,482152.75,11571666,24,179066.0,4297584,2020Q4,2021Q1
23090,Me On Whiskey,1230640.0,4922560,4,210373.0,841492,2021Q1,2021Q1
23091,"Me Oyen, Me Escuchan",430335.0,1721340,4,162798.0,651192,2018Q3,2018Q3
23092,Me Pelea,193967.5,1551740,8,212099.0,1696792,2018Q3,2018Q3
23093,Me Pones en Tensión,38539.0,269773,7,234880.0,1644160,2021Q3,2021Q4
23094,Me Pregunta,50119.64,2505982,50,245773.0,12288650,2019Q4,2021Q4
23095,Me Provocas,115962.78169014085,16466715,142,222187.95774647887,31550690,2019Q3,2020Q3
23096,Me Quedo,233991.93835616438,34162823,146,204983.0,29927518,2019Q3,2020Q1
23097,Me Quedo (feat. Ana Mena),318184.36,7954609,25,163353.0,4083825,2021Q3,2021Q4
23098,Me Quedo Aquí,48484.0,145452,3,217106.0,651318,2015Q3,2015Q3
23099,Me Quedo Con Vos,10477.731343283582,702008,67,175211.0,11739137,2017Q4,2017Q4
23100,Me Quema,75968.26190476191,12762668,168,196540.0,33018720,2016Q4,2016Q4
23101,Me Quemo,123560.20779220779,9514136,77,195000.0,15015000,2015Q4,2016Q1
23102,Me Reclama,58902.484589041094,34399051,584,190830.5205479452,111445024,2016Q4,2016Q4
23103,Me Rehúso,286190.2662992126,1817308191,6350,205714.0,1306283900,2018Q4,2016Q4
23104,Me Sabe Mal,309429.0869565217,14233738,46,196225.0,9026350,2021Q4,2021Q4
23105,Me Siento Solo,205971.85,4119437,20,298800.0,5976000,2021Q3,2021Q4
23106,Me Sinto Abençoado,2036686.6666666667,18330180,9,214235.0,1928115,2021Q4,2021Q4
23107,Me So' Mbriacato,48859.91891891892,5423451,111,207933.0,23080563,2015Q1,2016Q4
23108,Me Sobrabas Tú,193880.69523809524,20357473,105,181986.0,19108530,2015Q1,2016Q4
23109,Me Solta,429701.5625,27500900,64,161096.0,10310144,2018Q3,2018Q4
23110,Me Soltaste,274958.5,2749585,10,229933.0,2299330,2017Q4,2017Q4
23111,Me Subo Arriba,11484.3,574215,50,208147.0,10407350,2017Q4,2017Q4
23112,Me Tehtiin Tää,249722.32835820896,16731396,67,238257.0,15963219,2017Q4,2017Q4
23113,Me Tiene Mal,73240.50505050505,7250810,99,250671.0,24816429,2018Q4,2018Q4
23114,Me Tiene Pechichón,91125.0,364500,4,241451.0,965804,2020Q4,2020Q4
23115,Me Tienen Envidia,243514.86666666667,7305446,30,211916.0,6357480,2021Q3,2021Q4
23116,Me Tienen Envidia - Remix,248055.15384615384,6449434,26,350666.0,9117316,2021Q3,2021Q4
23117,Me Tienes Loco,19891.8,397836,20,199906.0,3998120,2016Q4,2016Q4
23118,Me Toca,7468.666666666667,67218,9,255936.0,2303424,2015Q3,2015Q3
23119,Me Too,263813.01876675605,98402256,373,181240.0,67602520,2016Q4,2016Q4
23120,Me Usaste,123829.72972972973,9163400,74,364733.0,26990242,2018Q4,2018Q4
23121,Me Va A Pesar,288846.02777777775,20796914,72,178226.0,12832272,2016Q4,2016Q4
23122,Me Va Extrañar,10165.0,81320,8,267280.0,2138240,2017Q4,2021Q4
23123,Me Vale,327118.47222222225,11776265,36,195538.0,7039368,2020Q4,2020Q3
23124,Me Vale un Cu,3699.0,3699,1,227133.0,227133,2015Q1,2015Q1
23125,Me Vas A Extrañar,75618.63157894737,22988064,304,303465.4736842105,92253504,2018Q4,2020Q3
23126,Me Vas a Extrañar,122440.71234567901,99176977,810,179991.6913580247,145793270,2018Q4,2016Q4
23127,Me Vas a Extrañar - En Vivo,262812.6484848485,130092261,495,238528.0,118071360,2018Q4,2020Q3
23128,Me Vas a Ver,142718.40322580645,17697082,124,146288.0,18139712,2020Q4,2020Q3
23129,Me Volví A Acordar De Ti,32168.668874172185,4857469,151,237093.0,35801043,2019Q4,2020Q3
23130,Me Volví a Enamorar,39486.64189189189,5844023,148,183786.0,27200328,2019Q4,2020Q3
23131,Me Voy,120475.17634854771,58069035,482,182522.5726141079,87975880,2018Q4,2018Q4
23132,Me Voy Enamorando - Remix,43926.0468164794,70369527,1602,215799.0,345709998,2015Q4,2016Q4
23133,Me Vuelvo Loco,38124.666666666664,5489952,144,200980.0,28941120,2019Q3,2019Q4
23134,Me Zilevoun,30057.0,90171,3,205200.0,615600,2021Q3,2021Q3
23135,Me a G,5335.888888888889,48023,9,242013.0,2178117,2019Q4,2020Q1
23136,Me acostumbré (feat. Bryan Alvez) - En vivo,64496.57534246575,4708250,73,177449.0,12953777,2015Q1,2016Q1
23137,Me and Your Mama,644499.2307692308,67027920,104,379226.0,39439504,2016Q4,2016Q4
23138,Me and the Past,15593.0,62372,4,229851.0,919404,2019Q3,2019Q3
23139,Me da Igual,126088.55555555556,4539188,36,237362.0,8545032,2016Q4,2016Q4
23140,Me da igual,38702.16129032258,1199767,31,189160.0,5863960,2015Q3,2015Q4
23141,Me deixa,39277.25,157109,4,277853.0,1111412,2015Q1,2015Q1
23142,Me ei kuuluta toisillemme,125451.16666666667,8279777,66,225084.0,14855544,2021Q3,2021Q4
23143,Me ei olla enää me,36793.333333333336,883040,24,232480.0,5579520,2015Q4,2015Q4
23144,Me ei olla enää me (Vain elämää kausi 4),54874.0,658488,12,181760.0,2181120,2015Q4,2015Q4
23145,Me haces bien,13663.098039215687,696818,51,184546.0,9411846,2020Q4,2020Q3
23146,Me la avente,342287.0,5476592,16,155782.0,2492512,2020Q4,2020Q4
23147,Me llama,474131.0684931507,34611568,73,211180.0,15416140,2019Q3,2020Q1
23148,Me llamas (feat. Maluma) - Remix,210011.74411203054,329928450,1571,210322.0,330415862,2018Q4,2016Q4
23149,Me mata,328503.8181818182,7227084,22,177361.0,3901942,2019Q4,2020Q1
23150,Me ollaan ne (feat. Nikke Ankara),93475.86363636363,4112938,44,219493.0,9657692,2015Q4,2016Q1
23151,"Me ollaan ne Pt. 2 (feat. Nikke Ankara, Elastinen, JVG, Kube & Pete Parkkonen)",44218.5,442185,10,271821.0,2718210,2018Q3,2016Q3
23152,Me or Sum (feat. Future & Lil Baby),1748667.0,5246001,3,225533.0,676599,2021Q4,2021Q4
23153,Me provoca (Noche loca),16632.0,249480,15,183004.0,2745060,2017Q4,2017Q4
23154,Me so Nice,138659.75,2218556,16,196914.0,3150624,2019Q3,2019Q3
23155,Me vas a ver,717761.2615384615,46654482,65,135739.0,8823035,2019Q3,2020Q1
23156,Me voy contigo,17924.057142857142,627342,35,177856.0,6224960,2018Q4,2018Q4
23157,Me vs. maailma,75530.0,377650,5,163030.0,815150,2021Q4,2021Q4
23158,"Me, Myself & I",202960.3830776383,873135568,4302,251466.0,1081806732,2015Q4,2016Q4
23159,Mea Culpa,60505.666666666664,1452136,24,166965.0,4007160,2019Q3,2019Q4
23160,Mean 2 U,7985.643835616438,582952,73,177708.0,12972684,2016Q4,2016Q4
23161,Mean It,427609.1376481313,469087224,1097,232853.0,255439741,2019Q4,2020Q3
23162,Mean It - stripped,183996.0,919980,5,241800.0,1209000,2019Q4,2019Q4
23163,Mean What I Mean,79326.0,475956,6,231000.0,1386000,2016Q3,2016Q3
23164,Meaning of Life,24486.125,195889,8,231013.0,1848104,2017Q4,2017Q4
23165,Meant 2 Be,281115.6666666667,2530041,9,277359.0,2496231,2021Q4,2021Q4
23166,Meant to Be (feat. Florida Georgia Line),442139.9729656664,1635475760,3699,163870.0,606155130,2018Q4,2017Q4
23167,Mecha,18362.333333333332,165261,9,189355.0,1704195,2021Q4,2021Q4
23168,Mechelininkatu,56986.5,455892,8,217755.0,1742040,2018Q4,2018Q4
23169,Mecnun,91391.97590361445,7585534,83,200272.0,16622576,2017Q4,2016Q4
23170,Mecs de cités,525957.9666666667,31557478,60,187836.0,11270160,2020Q4,2020Q3
23171,Med Cezir,127439.0,1019512,8,287733.0,2301864,2019Q3,2019Q3
23172,MedMen,507318.0,3043908,6,161120.0,966720,2020Q3,2020Q3
23173,Medaglia,543449.8181818182,5977948,11,197986.0,2177846,2020Q4,2020Q3
23174,Medalha de Prata (feat. Maiara & Maraisa) - Ao Vivo,1105902.75,17694444,16,160495.0,2567920,2019Q3,2019Q3
23175,Medallo,593665.5009416196,315236381,531,233453.0,123963543,2021Q4,2021Q4
23176,Medaus Mėnuo,5216.666666666667,62600,12,214035.0,2568420,2019Q3,2019Q4
23177,Medellin,84991.83333333333,2039804,24,205574.0,4933776,2020Q4,2020Q4
23178,Medellin (feat. Lazza),311057.3333333333,2799516,9,195820.0,1762380,2020Q3,2020Q3
23179,Medellín,278798.2153846154,54365652,195,199600.0,38922000,2017Q4,2017Q4
23180,Medicijn,150991.66666666666,1811900,12,128021.0,1536252,2016Q4,2016Q4
23181,Medicina,440279.8896713615,187559233,426,142233.338028169,60591402,2018Q4,2016Q3
23182,Medicina de Amor,12858.8,128588,10,365253.0,3652530,2020Q4,2021Q1
23183,Medicine,113971.44,5698572,50,225587.0,11279350,2018Q4,2018Q4
23184,Medida Certa,874781.0447761194,58610330,67,187581.73134328358,12567976,2017Q4,2017Q4
23185,Medieval Warfare,1200.0,3600,3,180271.0,540813,2016Q3,2016Q3
23186,Meditasyon,279892.4,2798924,10,145777.0,1457770,2020Q4,2021Q1
23187,Meditation from Thais,70726.0,848712,12,232202.0,2786424,2018Q4,2018Q4
23188,Mediterranea,814217.010989011,74093748,91,177809.0,16180619,2021Q3,2020Q3
23189,Medley da Gaiola - DENNIS Remix,1823118.1041666667,175019338,96,239999.0,23039904,2018Q4,2018Q4
23190,"Medley: Caroling, Caroling / The First Noel / Hark! The Herald Angels Sing / Silent Night",49432.75,2965965,60,290760.0,17445600,2018Q4,2017Q4
23191,Medley: Te Miro la Cara y Me da Sed / Ta' Bailando una Morena / El Sombrero de Paja,348970.6923076923,4536619,13,463253.0,6022289,2019Q3,2020Q3
23192,Medo Bobo - Ao Vivo,782042.5970149253,104793708,134,174920.0,23439280,2016Q4,2016Q4
23193,Medus Pods,2219.1428571428573,15534,7,169508.0,1186556,2015Q1,2015Q3
23194,Medusa,16177.195161290323,10029861,620,239601.5064516129,148552934,2018Q4,2017Q4
23195,Medusablick,273577.3333333333,6565856,24,192312.0,4615488,2018Q3,2018Q3
23196,Medvidek,52086.0,156258,3,295773.0,887319,2021Q4,2021Q4
23197,Medžiai Melagiai,11700.235714285714,1638033,140,228694.54285714286,32017236,2021Q3,2020Q3
23198,Meeletu,11678.0,221882,19,169821.0,3226599,2021Q4,2021Q4
23199,Meen Fe Dol,16813.939393939392,1109720,66,235938.0,15571908,2021Q3,2021Q4
23200,Meer,665660.6530612245,97852116,147,176374.19727891157,25927007,2018Q4,2021Q4
23201,Meer Money Meer Problemen,181923.0,909615,5,179500.0,897500,2017Q4,2017Q4
23202,Meester Kunstenaar,18660.875,597148,32,215153.0,6884896,2016Q4,2016Q4
23203,Meester Plusser,421272.5,6740360,16,247431.0,3958896,2016Q4,2016Q4
23204,Meet Me At Our Spot,632068.483992467,1342513460,2124,162680.0,345532320,2021Q3,2021Q4
23205,Meet Mr. NICEGUY,17741.0,283856,16,146477.0,2343632,2018Q3,2018Q3
23206,Meet the Dream Forest,6960.0,27840,4,119952.0,479808,2019Q3,2019Q3
23207,"Meeting is easy, parting is hard (Feat. Leellamarz) (Prod. TOIL)",75239.05263157895,1429542,19,231413.0,4396847,2021Q4,2021Q4
23208,Mefek Pump It Up,20534.549295774646,2915906,142,186000.0,26412000,2021Q3,2020Q3
23209,Megahit,98643.01754385965,5622652,57,204994.0,11684658,2021Q3,2021Q4
23210,Megahit Megamix,32346.0,194076,6,195029.0,1170174,2021Q4,2021Q4
23211,Megalomania,19389.090909090908,1279680,66,326504.0,21549264,2021Q3,2021Q4
23212,Meggyfa,15202.112,1900264,125,179043.0,22380375,2018Q4,2020Q3
23213,Megistanas,21383.71052631579,1625162,76,258947.0,19679972,2019Q3,2021Q3
23214,Meglio Così,142868.0,1428680,10,241497.0,2414970,2017Q4,2017Q4
23215,Meglio di prima,323699.0,971097,3,170306.0,510918,2021Q4,2021Q4
23216,Meglio di sera (feat. Álvaro De Luna & Astol),431162.97142857144,15090704,35,176538.0,6178830,2021Q3,2021Q4
23217,Megmondtam,45555.11034482758,6605491,145,196285.0,28461325,2020Q1,2020Q3
23218,Megmondóka - Mondóka,31548.0,1135728,36,173333.0,6239988,2020Q4,2020Q4
23219,Megvagy,6233.0,18699,3,198000.0,594000,2017Q3,2017Q3
23220,Megöl,18388.0,91940,5,176250.0,881250,2018Q4,2018Q4
23221,Meh,15542.0,62168,4,118500.0,474000,2020Q4,2020Q4
23222,Mehdi,191337.3,7653492,40,165131.0,6605240,2017Q4,2017Q4
23223,Mehendi Wale Haath,309403.0,618806,2,210314.0,420628,2021Q1,2021Q1
23224,Meherbani,345372.0,7252812,21,243591.0,5115411,2021Q3,2021Q4
23225,Meherezylaa,454438.5,2726631,6,259200.0,1555200,2021Q4,2021Q4
23226,Mehr als du,164608.5,987651,6,129986.0,779916,2017Q4,2017Q4
23227,Mehr als ein Job,230146.0,1380876,6,190529.0,1143174,2017Q3,2017Q3
23228,"Mehram (From ""Jersey"")",755328.25,9063939,12,227784.0,2733408,2021Q4,2021Q4
23229,Mehrama,406192.60975609755,49961691,123,249415.0,30678045,2021Q3,2020Q3
23230,Mehtag Sana,8367.0,33468,4,196821.0,787284,2020Q4,2020Q4
23231,Mehtar,12496.243243243243,924722,74,162586.0,12031364,2020Q4,2020Q3
23232,Mehu,23309.0,116545,5,194266.0,971330,2015Q1,2016Q1
23233,Meia Noite,912899.9285714285,25561198,28,210352.0,5889856,2020Q4,2021Q1
23234,Meia Noite (Você tem meu Whatsapp),3769113.1041666665,180917429,48,237900.0,11419200,2021Q3,2021Q4
23235,Meidän biisi,98770.58571428571,6913941,70,215305.0,15071350,2017Q4,2017Q4
23236,Meidän joulu - Vain elämää kausi 11,76350.0,305400,4,210720.0,842880,2020Q4,2020Q4
23237,Meidän puolella,68455.66666666667,616101,9,230519.0,2074671,2020Q3,2020Q3
23238,Meijers,124070.0,372210,3,203244.0,609732,2017Q3,2017Q3
23239,Meille käy hyvin,46987.05882352941,798780,17,186257.0,3166369,2021Q3,2021Q4
23240,Meilleur cauchemar,516520.0,4132160,8,199480.0,1595840,2019Q3,2019Q3
23241,Meillä kummittelee,107627.0,430508,4,202864.0,811456,2020Q1,2020Q1
23242,Mein Juice,329415.0,3294150,10,160938.0,1609380,2018Q4,2018Q4
23243,Mein Penis,511089.0,2044356,4,130123.0,520492,2020Q4,2020Q4
23244,Meine 3 Minuten - From The Voice Of Germany,253215.87272727274,13926873,55,180436.0,9923980,2019Q4,2020Q1
23245,Meine Gang (Bang Bang),85582.5,171165,2,241298.0,482596,2015Q1,2015Q1
23246,Meine Hand,524454.125,16782532,32,169653.0,5428896,2019Q3,2019Q4
23247,Meine Kündigung,367330.0,1101990,3,173573.0,520719,2017Q3,2017Q3
23248,Meine Pflicht,331367.0,1656835,5,167123.0,835615,2017Q4,2017Q4
23249,Meine Posse,225498.25,2705979,12,221946.0,2663352,2016Q3,2016Q3
23250,Meine Sprache,255783.25,4092532,16,240537.0,3848592,2016Q4,2016Q4
23251,Meine beiden Schwestern,12517.09090909091,550752,44,168986.0,7435384,2015Q4,2015Q4
23252,Meinungsfrei,361066.0,1444264,4,214041.0,856164,2018Q3,2018Q3
23253,Meio Seu,560077.5,5600775,10,170117.0,1701170,2018Q4,2018Q4
23254,Meira,7398.461538461538,480900,65,207650.03076923077,13497252,2018Q4,2016Q4
23255,Meisje Je Weet,218120.0,872480,4,238278.0,953112,2020Q4,2020Q4
23256,Meisje Zonder Naam,290348.7619047619,6097324,21,150989.0,3170769,2021Q3,2021Q4
23257,Meisjes Blijven Meisjes,91801.33333333333,5508080,60,201266.0,12075960,2015Q4,2016Q1
23258,Meisjes Van Honing,63912.0,1022592,16,186000.0,2976000,2021Q4,2021Q4
23259,Meitene,7800.560606060606,514837,66,229180.0,15125880,2021Q3,2021Q4
23260,Mejor,39124.698979591834,7668441,196,201361.0,39466756,2020Q4,2020Q3
23261,Mejor Lo Hago Con la Mano,4879.333333333333,14638,3,226080.0,678240,2016Q1,2016Q1
23262,Mejor Me Alejo,297869.2818181818,65531242,220,201960.0,44431200,2018Q4,2018Q4
23263,Mejor No Nos Vemos,221389.25,3542228,16,189187.0,3026992,2019Q3,2019Q4
23264,Mejor Que A Ti Me Va - Versión Reggae,40895.50704225352,2903581,71,224706.0,15954126,2017Q4,2017Q4
23265,Mejor Que Tú,930742.75,18614855,20,191560.0,3831200,2018Q4,2018Q4
